ID;Job tenure;Age;Car price;Funding amount;Down payment;Loan duration;Monthly payment;Credit event;Married;Homeowner;Default (y);Pred_default (y_hat);PD;Group
2394;3;25;5955;5955;0;36;0,1933;1;0;0;0;0;0,2673;0
2395;7;50;10800;8458;0;60;0,0691;0;1;1;0;0;0,1798;1
2396;9;50;12559;13674;0;60;0,2056;0;1;1;1;0;0,1219;1
2397;0;45;7990;8918;0;48;0,0495;0;1;0;1;1;0,6518;0
2398;4;65;7683;7999;0;48;0,1656;0;0;0;1;0;0,3574;0
2399;17;82;13995;10695;0;60;0,0804;0;1;1;0;0;0,0771;1
2400;3;68;10990;7367;0;24;0,2423;0;1;1;1;0;0,1689;0
2401;12;59;13300;3415;1;24;0,0740;0;1;1;0;0;0,0055;1
2402;4;65;13099;10099;0;48;0,0688;0;1;1;0;0;0,0282;0
2403;3;55;9490;10505;0;36;0,1033;0;0;0;1;0;0,4680;0
2404;6;23;13000;6000;0;36;0,1311;0;0;0;0;0;0,0175;0
2405;0;19;10669;12311;0;72;0,1100;0;0;0;1;1;0,7841;0
2406;15;41;4401;4401;0;36;0,0520;0;1;0;0;0;0,1140;1
2407;1;32;7650;8305;0;96;0,0566;0;0;0;0;0;0,4861;0
2408;5;56;28485;11881;1;48;0,1422;0;1;0;0;0;0,0086;0
2409;3;67;18150;18150;0;72;0,1200;0;1;1;0;0;0,0398;0
2410;4;23;11019;11857;0;48;0,1300;0;0;1;0;0;0,3401;0
2411;0;19;6290;5790;0;60;0,0822;0;0;0;1;1;0,5093;0
2412;12;49;14679;8257;1;60;0,0925;0;0;1;0;0;0,0424;0
2413;19;43;3990;4287;0;36;0,0423;0;1;0;0;0;0,1046;1
2414;0;30;12990;14130;0;60;0,0601;0;1;0;0;0;0,3951;0
2415;27;60;19646;21324;0;60;0,1907;0;0;0;0;0;0,2954;0
2416;5;30;12750;7005;1;60;0,0548;0;0;0;0;0;0,1829;0
2417;0;28;21890;18870;0;96;0,1908;0;0;0;0;1;0,5481;0
2418;11;55;22880;22656;0;60;0,1209;0;1;1;0;0;0,0934;1
2419;25;55;4140;4140;0;12;0,1100;0;1;0;0;0;0,0198;1
2420;24;55;15677;9412;0;60;0,0768;0;0;0;0;0;0,0402;0
2421;1;54;20168;20168;0;60;0,0933;0;1;0;0;0;0,2625;0
2422;1;56;17171;18695;1;60;0,1829;0;1;0;1;0;0,3659;0
2423;0;29;11600;2045;1;36;0,0369;0;0;0;0;0;0,0771;0
2424;11;41;12814;13933;0;60;0,0930;0;0;0;0;0;0,0709;0
2425;16;49;3990;3390;0;24;0,1355;0;0;0;1;0;0,1719;0
2426;3;60;11500;11500;0;72;0,0517;0;1;0;0;0;0,1281;0
2427;1;59;17069;18106;0;48;0,2202;0;0;1;0;0;0,2783;0
2428;5;36;6950;5150;0;48;0,0640;0;0;0;0;0;0,1320;0
2429;4;20;16231;17410;0;48;0,2134;0;0;0;0;0;0,2563;0
2430;3;72;14040;6154;0;36;0,2263;0;1;0;0;0;0,0214;0
2431;16;42;8500;9276;0;72;0,0339;0;1;1;0;0;0,1167;1
2432;4;23;17090;18688;0;60;0,1063;0;0;0;0;1;0,5826;0
2433;0;29;19550;21260;0;60;0,1434;0;1;0;1;0;0,2031;0
2434;2;65;3500;3955;0;48;0,0418;0;0;0;0;0;0,1735;0
2435;27;43;14748;16097;0;60;0,0911;0;0;1;0;0;0,1467;0
2436;1;19;24990;24990;0;60;0,2148;0;0;0;1;1;0,8550;0
2437;7;28;11990;14322;0;60;0,1458;0;1;0;0;0;0,2676;1
2438;26;52;4835;4835;0;36;0,0690;0;1;1;0;0;0,0296;1
2439;2;19;26980;29191;0;60;0,2171;0;0;1;1;1;0,8714;0
2440;7;39;12800;5877;1;60;0,0474;0;0;0;0;0;0,1134;0
2441;18;46;9900;7100;0;72;0,0713;0;1;0;0;0;0,0184;1
2442;8;27;24000;22500;0;72;0,1029;0;0;0;0;0;0,3694;0
2443;0;33;21700;17300;0;48;0,0981;0;0;0;0;0;0,0498;0
2444;3;60;5895;6582;0;60;0,1297;0;0;1;0;0;0,2106;0
2445;0;31;10980;9263;0;60;0,0474;0;1;0;0;0;0,2193;0
2446;12;54;9990;11686;0;72;0,1575;0;1;1;1;1;0,5149;1
2447;15;47;22500;18636;0;96;0,0526;0;1;1;1;0;0,1088;1
2448;26;58;13900;8934;0;96;0,0289;0;1;1;0;0;0,0357;1
2449;1;58;15480;13198;0;48;0,0652;0;1;0;0;0;0,0303;0
2450;0;26;22888;24872;0;60;0,1878;0;0;0;0;1;0,5402;0
2451;1;51;7480;8127;0;60;0,0800;0;0;1;1;0;0,4174;0
2452;9;52;6850;6850;0;60;0,0253;0;1;0;0;0;0,0421;1
2453;10;48;11490;9322;0;48;0,1375;0;0;1;0;0;0,0992;0
2454;7;27;11130;8630;0;60;0,0875;0;0;0;0;0;0,2013;0
2455;11;49;7900;3252;1;24;0,0914;0;1;1;0;0;0,0095;1
2456;0;26;14000;13300;0;48;0,0893;0;0;0;1;0;0,2045;0
2457;1;20;16790;18821;0;60;0,2042;0;0;0;1;1;0,9312;0
2458;23;84;13429;6966;0;48;0,0864;0;0;0;0;0;0,1508;0
2459;3;47;17999;12600;0;36;0,1538;0;1;1;0;0;0,0068;0
2460;26;47;22900;23256;0;72;0,1999;0;1;1;0;0;0,0118;1
2461;4;45;3954;4241;0;36;0,0535;0;0;0;0;0;0,3276;0
2462;13;44;6650;7211;0;60;0,1200;0;1;0;0;0;0,0539;1
2463;1;32;6000;6000;0;48;0,0540;0;1;1;0;0;0,1501;0
2464;0;63;8450;6148;0;36;0,1285;0;1;0;0;0;0,0319;0
2465;0;32;10900;10874;0;96;0,1136;0;1;0;0;0;0,3372;0
2466;1;22;4795;5299;0;36;0,1611;0;0;0;0;0;0,4561;0
2467;1;25;6650;7113;0;48;0,0664;0;0;0;0;0;0,2246;0
2468;1;44;7990;6490;0;72;0,0754;0;0;0;0;0;0,1833;0
2469;2;67;16500;16500;0;60;0,1467;0;1;0;1;0;0,1039;0
2470;18;35;10300;11451;0;48;0,0943;0;0;0;0;0;0,0874;0
2471;2;43;17900;12000;0;48;0,1290;0;1;1;0;0;0,0124;0
2472;11;52;19900;13000;0;36;0,0744;0;1;1;0;0;0,0032;1
2473;3;27;12700;6000;0;24;0,1625;0;0;0;0;0;0,0215;0
2474;3;55;12390;4390;1;36;0,0771;0;0;0;0;0;0,0138;0
2475;2;19;19000;20887;0;72;0,1786;0;0;0;0;1;0,5131;0
2476;4;23;6500;6211;0;96;0,0525;0;0;0;0;0;0,1584;0
2477;10;34;16900;16990;0;72;0,1515;0;0;0;1;0;0,1273;0
2478;0;37;14700;11200;0;48;0,1260;0;0;0;0;0;0,1046;0
2479;17;59;4300;2967;0;36;0,0636;0;1;0;0;0;0,0415;1
2480;0;57;16500;10520;0;48;0,0488;0;1;1;0;0;0,0053;0
2481;0;56;13462;14344;0;60;0,1203;0;0;1;0;0;0,2770;0
2482;23;51;10980;6412;0;36;0,0902;0;1;1;0;0;0,0163;1
2483;3;39;15450;10648;0;60;0,0845;0;1;0;0;0;0,0946;0
2484;4;42;9990;10850;0;60;0,0635;0;1;0;1;0;0,4897;0
2485;4;39;9590;9190;0;60;0,0747;0;1;0;0;1;0,5903;0
2486;25;44;13700;9700;0;36;0,1121;0;1;1;0;0;0,0150;1
2487;0;20;10890;10890;0;60;0,1209;0;0;0;1;1;0,8356;0
2488;0;22;9600;8600;0;48;0,0800;0;0;0;0;0;0,4708;0
2489;2;45;11990;13101;0;72;0,1093;0;0;0;1;0;0,4858;0
2490;16;33;5000;5000;0;24;0,0760;0;1;1;0;0;0,0187;1
2491;2;27;23104;23220;0;72;0,1443;0;1;0;1;1;0,6303;0
2492;37;55;7700;7700;0;72;0,0500;0;1;0;0;0;0,0689;1
2493;2;29;6350;6500;0;60;0,0697;0;0;0;0;0;0,1746;0
2494;28;52;16975;8475;0;60;0,0539;0;1;0;0;0;0,0828;1
2495;8;46;19500;15740;0;60;0,1049;0;0;0;0;0;0,0178;0
2496;1;30;15100;16384;0;60;0,0885;0;1;0;0;0;0,1371;0
2497;17;69;8100;8100;0;60;0,1296;0;1;0;0;0;0,0809;1
2498;28;51;11600;3326;1;36;0,0540;0;1;1;0;0;0,0107;1
2499;22;48;6825;7370;0;72;0,0441;0;1;1;0;0;0,0986;1
2500;3;46;13499;12137;0;48;0,1957;0;1;0;0;0;0,1261;0
2501;0;47;26800;19300;0;96;0,0605;0;1;0;0;0;0,1193;0
2502;0;29;8500;5641;0;60;0,0429;0;0;0;0;0;0,0754;0
2503;3;27;7990;8981;0;36;0,1850;0;0;0;1;1;0,5681;0
2504;33;50;16765;14122;1;48;0,0762;0;0;1;0;0;0,0177;0
2505;27;55;8500;8500;0;48;0,0686;0;1;0;0;0;0,1140;1
2506;3;61;24990;24990;0;36;0,2492;0;1;1;0;0;0,2861;0
2507;15;56;10800;9400;0;72;0,1373;0;1;1;0;0;0,1074;1
2508;2;53;7050;7823;0;60;0,0986;0;1;0;1;0;0,2953;0
2509;1;34;7690;2858;1;24;0,0559;0;0;0;0;0;0,1474;0
2510;0;27;14110;16433;0;72;0,1801;0;1;0;1;0;0,3290;0
2511;11;75;12020;1510;1;12;0,0840;0;1;1;0;0;0,0191;1
2512;1;39;6600;2764;1;24;0,0649;0;0;0;0;0;0,2979;0
2513;3;29;5900;5900;0;60;0,0675;0;0;0;0;0;0,0743;0
2514;2;29;12590;1751;1;12;0,1355;0;0;0;0;0;0,0193;0
2515;37;59;12990;11434;0;60;0,0812;0;1;1;0;0;0,0560;1
2516;18;56;15975;11676;0;60;0,1500;0;1;0;0;0;0,0928;1
2517;8;50;13485;10385;0;48;0,0638;0;1;1;0;0;0,0099;1
2518;1;39;11950;12100;0;84;0,1095;0;0;0;0;0;0,4817;0
2519;0;64;8248;7698;0;96;0,0711;0;0;0;0;0;0,0557;0
2520;0;25;8000;8938;0;96;0,0779;0;0;0;1;1;0,7326;0
2521;24;84;7900;7900;0;36;0,1469;0;1;0;0;0;0,1555;1
2522;7;43;10700;11853;0;96;0,0644;0;0;1;0;0;0,0830;0
2523;23;45;8950;8518;0;48;0,0431;0;0;0;0;0;0,1120;0
2524;1;29;2239;2239;0;15;0,0546;0;1;0;0;1;0,5336;0
2525;1;30;15000;16304;0;60;0,1366;0;1;0;0;0;0,2501;0
2526;10;69;16613;16613;0;36;0,0735;0;1;0;0;0;0,0450;1
2527;1;38;12950;12950;0;84;0,0632;0;0;0;1;1;0,5295;0
2528;0;49;19990;21546;0;48;0,1818;0;1;0;0;0;0,2190;0
2529;5;25;15500;16774;0;96;0,1103;0;0;0;0;0;0,0329;0
2530;0;21;7800;8771;0;48;0,1443;0;0;0;1;1;0,6364;0
2531;7;53;8027;8592;0;36;0,1210;0;0;0;1;0;0,2789;0
2532;3;37;20922;24245;0;72;0,0836;0;1;1;0;0;0,0754;0
2533;0;51;12800;7000;0;48;0,0541;0;0;0;0;0;0,0597;0
2534;2;54;18244;10241;0;60;0,0700;0;1;1;0;0;0,0069;0
2535;11;48;10025;8167;0;60;0,0678;0;0;1;1;0;0,2987;0
2536;17;50;14495;8706;0;48;0,1005;0;0;0;0;0;0,0262;0
2537;0;46;4250;4583;0;48;0,0397;0;1;0;0;0;0,4534;0
2538;1;31;12990;12465;0;60;0,0825;0;0;0;1;0;0,3454;0
2539;10;26;9490;8655;0;60;0,1020;0;0;0;0;0;0,0867;0
2540;22;59;14879;9121;1;60;0,1171;0;1;0;0;0;0,0785;1
2541;2;45;6250;4945;0;60;0,0845;0;0;0;0;1;0,6416;0
2542;7;45;6990;7330;0;72;0,0456;0;1;1;0;0;0,0662;1
2543;43;60;11990;6990;0;24;0,1683;0;1;1;0;0;0,0090;1
2544;2;45;9090;6665;0;24;0,1384;0;1;0;0;0;0,0688;0
2545;2;29;20790;21682;0;72;0,1442;0;1;0;0;0;0,1205;0
2546;15;75;11900;12511;0;60;0,1014;0;1;0;1;0;0,4020;1
2547;3;22;22900;25042;0;60;0,2381;0;0;0;1;1;0,9478;0
2548;11;34;11990;14396;0;96;0,1400;0;0;1;0;0;0,3307;0
2549;0;25;12105;13167;0;60;0,1649;0;0;0;0;0;0,2325;0
2550;12;66;8900;7400;0;60;0,0519;0;0;0;0;0;0,0781;0
2551;16;58;6000;6854;0;60;0,0840;0;1;1;1;0;0,0915;1
2552;15;38;15000;15000;0;60;0,1945;0;1;0;0;0;0,0861;1
2553;10;49;23448;24247;0;72;0,1127;0;0;0;0;0;0,0505;0
2554;7;52;18000;19665;0;72;0,1238;0;1;0;0;0;0,2078;1
2555;1;43;11602;10317;0;36;0,1182;0;0;1;0;0;0,1070;0
2556;13;63;10304;10399;0;60;0,0891;0;1;0;0;0;0,1283;1
2557;2;21;9570;10540;0;60;0,1181;0;0;0;1;1;0,6860;0
2558;22;40;9850;10244;0;72;0,0800;0;0;0;0;0;0,3855;0
2559;42;61;19690;17190;0;60;0,0712;0;0;1;0;0;0,0113;0
2560;1;25;20990;23877;0;60;0,1033;0;1;0;1;1;0,5642;0
2561;11;57;14040;14040;0;60;0,1038;0;0;1;0;0;0,1487;0
2562;3;47;22000;20355;0;84;0,1313;0;1;1;0;0;0,0157;0
2563;24;46;18000;10000;0;60;0,0613;0;1;1;0;0;0,0239;1
2564;1;25;6050;3759;1;36;0,0661;0;0;0;0;0;0,2726;0
2565;1;21;10500;11395;0;60;0,1008;0;0;0;0;1;0,6882;0
2566;0;23;17139;18358;0;48;0,1070;0;0;0;1;1;0,5468;0
2567;27;46;18078;19959;0;72;0,1560;0;1;0;0;0;0,1492;1
2568;3;47;9300;9300;0;60;0,0297;0;0;0;0;0;0,4041;0
2569;12;34;6289;3530;0;36;0,0429;0;0;1;0;0;0,0475;0
2570;3;41;21990;20279;0;72;0,0690;0;0;0;0;0;0,1531;0
2571;17;54;9900;8008;0;60;0,0560;0;1;0;0;0;0,0231;1
2572;12;35;30110;20610;0;60;0,0664;0;0;0;0;0;0,0639;0
2573;0;27;16140;12940;0;72;0,0744;0;0;0;0;0;0,0912;0
2574;4;47;14236;15353;0;48;0,1412;0;0;0;1;0;0,3262;0
2575;22;61;8970;6970;0;60;0,0474;0;0;0;0;0;0,0599;0
2576;0;64;23175;20865;0;60;0,1162;0;1;0;1;0;0,3882;0
2577;34;51;9500;9325;0;48;0,0379;0;1;0;0;0;0,1020;1
2578;35;58;7207;7598;0;24;0,1000;0;1;1;0;0;0,0920;1
2579;13;53;5388;5589;0;48;0,0936;0;0;0;0;0;0,1288;0
2580;4;20;8566;8675;0;60;0,1339;0;0;0;0;0;0,2561;0
2581;1;27;9900;10779;0;60;0,1161;0;0;0;1;1;0,5872;0
2582;3;44;12999;13810;0;60;0,1333;0;0;0;1;1;0,5755;0
2583;5;49;10407;10582;0;12;0,0606;0;1;1;0;0;0,0270;0
2584;13;34;18170;21466;0;84;0,1826;0;1;0;0;0;0,4010;1
2585;3;27;10995;10637;0;60;0,0888;0;1;0;0;0;0,2245;0
2586;0;24;3600;3983;0;36;0,1008;0;0;0;1;0;0,4832;0
2587;22;77;11800;3800;1;12;0,0943;0;1;1;0;0;0,0240;1
2588;27;53;8932;10023;0;48;0,1469;0;0;0;0;0;0,1973;0
2589;2;45;26159;24159;0;60;0,1200;0;1;1;0;0;0,0698;0
2590;14;39;22000;22000;0;72;0,0724;0;1;0;0;0;0,1421;1
2591;15;40;11300;11740;0;60;0,0504;0;0;1;0;0;0,0252;0
2592;36;52;9990;8990;0;48;0,0346;0;1;0;0;0;0,0956;1
2593;7;72;9480;4942;0;36;0,0644;0;1;0;0;0;0,0373;1
2594;5;32;11990;13396;0;96;0,1019;0;0;1;0;0;0,1066;0
2595;0;24;14400;15382;0;36;0,2627;0;0;0;0;0;0,2768;0
2596;57;79;11355;11355;0;48;0,0900;0;1;1;1;0;0,2672;1
2597;10;29;6934;7478;0;48;0,0845;0;0;0;0;0;0,0830;0
2598;2;44;8900;8466;0;60;0,0893;0;0;0;0;0;0,0608;0
2599;1;18;11690;11690;0;60;0,1571;0;0;0;1;1;0,7637;0
2600;0;26;22450;20750;0;60;0,1607;0;0;0;0;0;0,1778;0
2601;1;21;16890;6890;1;24;0,0800;0;0;1;0;0;0,0384;0
2602;17;34;17989;13989;0;60;0,1125;0;1;0;0;0;0,0185;1
2603;27;52;9990;5990;1;48;0,0952;0;0;1;0;0;0,0374;0
2604;4;38;19350;13150;0;48;0,2114;0;1;1;0;0;0,0061;0
2605;30;47;17900;19393;0;60;0,0463;0;1;0;0;0;0,1242;1
2606;15;61;6490;6615;0;60;0,0678;0;1;1;0;0;0,2785;1
2607;38;59;16590;17644;0;96;0,1233;0;1;1;0;0;0,0762;1
2608;16;55;18749;14106;0;48;0,0935;0;1;0;0;0;0,0172;1
2609;33;53;23500;9123;1;48;0,0604;0;1;1;0;0;0,0119;1
2610;8;51;24740;16740;0;48;0,1866;0;1;1;0;0;0,0136;1
2611;2;52;18890;17890;0;60;0,1235;0;1;1;1;0;0,1158;0
2612;2;32;8000;7630;0;96;0,0389;0;1;0;0;0;0,1665;0
2613;12;75;7346;7485;0;36;0,1009;0;1;0;0;0;0,1563;1
2614;33;75;4800;4210;0;36;0,1008;0;1;0;0;0;0,0289;1
2615;14;70;13820;9820;0;60;0,1136;0;0;1;0;0;0,0603;0
2616;0;41;14500;16911;0;72;0,1017;0;1;0;1;0;0,3935;0
2617;2;22;6999;8114;0;72;0,0693;0;0;0;0;0;0,1075;0
2618;12;33;15450;8350;0;48;0,0955;0;1;0;0;0;0,0169;1
2619;3;51;13990;6990;1;84;0,0613;0;1;1;0;0;0,0210;0
2620;1;35;12849;12165;0;60;0,0487;0;0;1;0;0;0,0396;0
2621;4;27;14975;7396;0;36;0,0482;0;0;0;0;0;0,0293;0
2622;3;41;10500;9233;0;60;0,0679;0;1;0;1;1;0,5565;0
2623;0;37;9790;10616;0;60;0,0912;0;1;0;0;1;0,6176;0
2624;8;28;4800;3800;0;36;0,0408;0;0;0;0;0;0,0942;0
2625;15;75;15800;7248;1;36;0,1720;0;0;0;0;0;0,0477;0
2626;16;77;16990;17862;0;60;0,1493;0;1;0;0;0;0,1299;1
2627;3;38;9300;8800;0;72;0,0490;0;1;0;0;0;0,2444;0
2628;5;36;3612;3907;0;48;0,0396;0;0;0;0;0;0,1499;0
2629;9;39;10450;11636;0;72;0,0550;0;1;0;1;0;0,3431;1
2630;0;44;10950;11080;0;48;0,1111;0;0;0;0;0;0,1740;0
2631;10;50;16990;16081;0;60;0,1164;0;0;1;1;0;0,1171;0
2632;8;40;27676;27676;0;96;0,1590;0;0;0;0;0;0,2436;0
2633;16;56;14120;14247;0;36;0,2917;0;0;0;1;0;0,1140;0
2634;2;25;34500;29207;0;72;0,1426;1;0;1;1;1;0,8572;0
2635;0;21;10700;9907;0;48;0,1687;0;0;0;0;1;0,5983;0
2636;7;28;25400;20400;0;72;0,1492;0;0;0;0;0;0,2480;0
2637;15;63;4552;3052;0;24;0,0554;0;0;1;0;0;0,0605;0
2638;33;62;13000;13000;0;36;0,1094;0;1;1;0;0;0,0486;1
2639;4;38;19100;14068;0;48;0,0493;0;1;0;0;0;0,0241;0
2640;0;78;12227;13539;0;48;0,1355;0;0;0;0;0;0,4868;0
2641;3;39;12570;12396;0;72;0,0758;0;1;1;0;0;0,0856;0
2642;5;31;8700;4995;0;24;0,1271;0;0;0;0;0;0,0205;0
2643;27;51;17900;9211;0;84;0,0671;0;1;1;0;0;0,0245;1
2644;27;45;9312;9694;0;24;0,0625;0;1;1;0;0;0,0245;1
2645;24;61;9243;10285;0;48;0,0970;0;0;0;1;1;0,5895;0
2646;8;30;13500;14332;0;72;0,0770;0;0;0;0;0;0,0554;0
2647;4;54;15180;14180;1;48;0,0839;0;1;1;0;0;0,0288;0
2648;40;57;3201;3201;0;12;0,0374;0;1;0;0;0;0,0743;1
2649;1;28;23800;12900;0;60;0,0718;0;0;1;0;0;0,0965;0
2650;0;20;10990;9990;0;48;0,3511;0;0;0;0;1;0,5564;0
2651;2;68;20950;16950;0;72;0,0613;0;1;1;0;0;0,0080;0
2652;12;34;8500;9426;0;48;0,0775;0;0;0;0;0;0,1970;0
2653;3;32;13100;13100;0;60;0,1088;0;0;0;1;1;0,6274;0
2654;0;22;16990;16990;0;60;0,1469;0;1;0;1;1;0,6351;0
2655;4;31;15995;17214;0;48;0,1212;0;0;0;1;0;0,4406;0
2656;23;48;15470;12815;0;96;0,1592;0;0;0;0;0;0,0914;0
2657;0;31;14290;17753;0;96;0,1867;1;0;0;1;1;0,9645;0
2658;3;31;7879;3866;1;36;0,0877;0;0;0;1;0;0,4163;0
2659;1;24;23950;23950;0;72;0,2143;0;0;0;0;1;0,7972;0
2660;39;60;13500;13500;0;48;0,1424;0;1;0;0;0;0,0177;1
2661;10;62;5654;5654;0;48;0,0651;0;1;1;0;0;0,0622;1
2662;16;52;17500;14500;0;60;0,0702;0;0;1;0;0;0,0176;0
2663;2;48;10990;11955;0;60;0,0533;0;1;0;0;0;0,0584;0
2664;0;66;12058;10674;0;60;0,0696;0;1;1;0;0;0,0297;0
2665;11;58;22080;21643;0;60;0,1335;0;0;0;0;0;0,1767;0
2666;6;37;14260;13590;0;48;0,0800;0;0;0;0;0;0,0112;0
2667;10;43;7990;6782;0;48;0,0603;0;1;1;0;0;0,1057;1
2668;0;34;29990;28490;0;72;0,2240;0;0;0;1;1;0,9086;0
2669;0;53;18990;13237;0;84;0,1346;0;1;1;0;0;0,0102;0
2670;17;70;6700;5300;0;36;0,1592;0;0;1;0;0;0,1820;0
2671;3;66;10990;3990;1;24;0,1325;0;1;0;0;0;0,0049;0
2672;31;59;16519;6877;0;48;0,0632;0;1;1;0;0;0,0092;1
2673;19;52;7865;8001;0;60;0,0862;0;0;0;0;0;0,2598;0
2674;30;54;17940;19521;0;72;0,0800;0;1;0;0;0;0,1516;1
2675;0;25;11150;10378;0;48;0,1111;0;0;0;0;0;0,2179;0
2676;4;24;14240;14640;0;60;0,1444;0;0;0;0;0;0,2591;0
2677;4;66;10940;5158;1;48;0,0682;0;0;0;1;0;0,3945;0
2678;25;45;8500;8500;0;60;0,0415;0;1;1;0;0;0,1532;1
2679;17;60;11900;6400;0;60;0,0862;0;1;0;0;0;0,1110;1
2680;2;48;23290;12790;1;48;0,1440;0;1;1;0;0;0,0093;0
2681;2;25;6250;3250;0;24;0,0756;0;0;0;0;0;0,0414;0
2682;3;35;13490;6890;0;48;0,1791;0;1;1;0;0;0,0069;0
2683;0;54;7870;7870;0;60;0,1345;0;0;0;0;0;0,1031;0
2684;2;21;22040;25333;0;60;0,2051;0;0;0;1;1;0,8711;0
2685;29;52;10744;10744;0;48;0,0889;1;1;0;0;0;0,1123;0
2686;1;30;15900;15230;0;84;0,1267;0;1;1;0;0;0,2253;0
2687;8;63;13890;5890;1;36;0,1210;0;1;1;0;0;0,0030;1
2688;0;24;26490;29023;0;72;0,2517;0;0;0;1;1;0,9275;0
2689;5;31;16190;13390;0;60;0,1056;0;1;1;0;0;0,0450;0
2690;28;58;11060;10270;0;72;0,0457;0;1;1;0;0;0,0317;1
2691;3;59;20490;19449;0;84;0,1606;0;0;0;0;0;0,2247;0
2692;1;26;11990;4501;1;24;0,1206;0;0;0;0;0;0,0078;0
2693;30;50;11000;11000;0;96;0,0575;0;0;0;0;0;0,0664;0
2694;0;28;10000;10866;0;60;0,0917;0;1;0;0;1;0,5287;0
2695;2;34;16800;15800;0;60;0,1193;0;0;0;0;0;0,2515;0
2696;34;55;12857;14628;0;60;0,1012;0;0;0;0;0;0,1858;0
2697;1;23;6750;5233;0;48;0,0787;0;0;0;1;1;0,5534;0
2698;1;35;17490;20034;0;60;0,1861;0;0;0;1;1;0,8334;0
2699;7;44;9108;9108;0;48;0,0432;0;1;1;0;0;0,0962;1
2700;9;57;15000;10728;0;60;0,0716;0;1;1;0;0;0,0077;1
2701;2;57;27280;18900;0;48;0,1365;0;1;0;0;0;0,1156;0
2702;0;24;6300;6300;0;24;0,1071;0;0;0;1;1;0,7660;0
2703;2;25;9990;10718;0;84;0,1248;0;0;0;0;0;0,3248;0
2704;9;42;14999;16925;0;48;0,1672;0;1;1;0;0;0,1830;1
2705;12;73;10500;7500;0;48;0,0769;0;1;1;0;0;0,0841;1
2706;22;57;15151;10000;0;36;0,1196;0;0;1;0;0;0,0133;0
2707;1;27;15185;12185;0;60;0,0674;0;1;1;0;0;0,0310;0
2708;3;61;15700;15700;0;72;0,0664;0;1;0;0;0;0,0452;0
2709;6;56;13990;13090;0;60;0,1757;0;1;1;0;0;0,0628;1
2710;6;56;17130;12630;0;60;0,0444;0;1;1;0;0;0,0044;1
2711;7;36;13900;10801;0;48;0,1510;0;1;0;0;0;0,0430;1
2712;18;83;10990;4990;0;48;0,0793;0;0;0;0;0;0,1366;0
2713;3;20;11990;12365;0;48;0,2022;0;0;0;0;0;0,3333;0
2714;5;22;12200;9200;0;36;0,2750;0;0;1;0;0;0,0963;0
2715;3;49;9990;4284;1;48;0,0260;0;1;0;0;0;0,0254;0
2716;1;24;13490;15007;0;96;0,1004;0;0;0;1;1;0,5145;0
2717;8;73;26839;16839;0;60;0,1429;0;1;1;1;0;0,0587;1
2718;4;67;10900;6295;0;36;0,1525;0;1;0;0;0;0,0232;0
2719;0;54;15120;5773;1;24;0,1830;0;1;0;0;0;0,0275;0
2720;17;45;13090;13090;0;60;0,0450;0;1;0;1;0;0,1567;1
2721;9;52;5650;6134;0;72;0,0427;0;1;1;0;0;0,0161;1
2722;5;30;24250;14250;0;60;0,1384;0;1;0;0;0;0,0433;0
2723;0;29;14080;14890;0;72;0,0741;0;0;0;0;0;0,1232;0
2724;6;27;8550;8550;0;36;0,0967;0;0;1;0;0;0,0574;0
2725;16;58;12000;10000;0;60;0,0904;0;1;1;0;0;0,0514;1
2726;15;55;15990;15297;0;48;0,1471;0;0;1;0;0;0,0818;0
2727;0;50;14985;16559;0;72;0,2040;0;1;1;0;0;0,0903;0
2728;1;44;11700;12721;0;84;0,1269;0;0;0;1;1;0,5534;0
2729;0;29;10980;13133;0;84;0,0969;0;0;0;1;1;0,8020;0
2730;2;38;5200;4145;0;36;0,0593;0;1;0;0;0;0,0761;0
2731;2;44;3990;3490;0;60;0,0268;1;1;0;1;1;0,8400;0
2732;18;44;20139;19795;0;96;0,1303;0;1;0;0;0;0,0768;1
2733;22;57;2700;2700;0;12;0,2310;0;1;1;0;0;0,0242;1
2734;4;51;8349;8349;0;60;0,0621;0;0;1;0;0;0,1109;0
2735;11;33;16000;6189;1;24;0,1644;0;0;0;0;0;0,0274;0
2736;0;23;17490;17490;0;60;0,1071;0;0;0;1;0;0,4936;0
2737;4;43;13000;10897;0;60;0,1127;0;0;1;0;0;0,0670;0
2738;24;43;8890;6881;0;48;0,0510;0;0;0;0;0;0,0655;0
2739;1;20;4428;4947;0;60;0,1057;0;0;0;1;1;0,7824;0
2740;6;49;6500;6000;0;36;0,0500;0;1;1;1;0;0,0959;1
2741;29;72;6600;6600;0;96;0,0573;0;0;0;0;0;0,3682;0
2742;15;58;9850;9940;0;48;0,1250;0;1;1;0;0;0,0790;1
2743;24;61;7795;7795;0;48;0,0918;0;0;0;1;0;0,4312;0
2744;13;30;26300;17385;0;60;0,4923;0;1;0;0;0;0,0348;1
2745;16;63;25462;24462;0;96;0,2722;0;0;1;0;0;0,0723;0
2746;16;42;11600;12582;0;60;0,0919;1;1;1;0;1;0,5124;0
2747;1;50;15200;6200;0;24;0,1351;0;0;0;0;0;0,0072;0
2748;0;20;13370;14609;0;72;0,1244;0;0;0;1;1;0,7391;0
2749;2;35;10950;11604;0;60;0,0627;0;1;1;0;0;0,1357;0
2750;25;54;20111;20290;0;72;0,1057;0;0;0;0;0;0,0984;0
